product_id,categoriesID,name,price,image.image_link,image.alt,url
E480636-000,sweaters-and-knitwear,Đầm Bra Kiểu Có Thể Giặt Máy | Không Tay,784.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/480636/item/vngoods_34_480636_3x4.jpg?width=294,Đầm Bra Kiểu Có Thể Giặt Máy | Không Tay,https://www.uniqlo.com/vn/vi/products/E480636-000
E479235-000,sweaters-and-knitwear,Áo Len Sợi Souffle Cổ Tròn,686.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/479235/item/vngoods_01_479235_3x4.jpg?width=294,Áo Len Sợi Souffle Cổ Tròn,https://www.uniqlo.com/vn/vi/products/E479235-000
E478848-000,sweaters-and-knitwear,Quần Len Vặn Thừng Có Thể Giặt Máy,489.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/478848/item/vngoods_33_478848_3x4.jpg?width=294,Quần Len Vặn Thừng Có Thể Giặt Máy,https://www.uniqlo.com/vn/vi/products/E478848-000
E470173-000,sweaters-and-knitwear,Quần Dệt Kim Vải Gân Có Thể Giặt Máy,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/470173/item/vngoods_09_470173_3x4.jpg?width=294,Quần Dệt Kim Vải Gân Có Thể Giặt Máy,https://www.uniqlo.com/vn/vi/products/E470173-000
E460940-000,sweaters-and-knitwear,Áo Len Lông Cừu Cổ Tròn,686.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/460940/item/vngoods_68_460940_3x4.jpg?width=294,Áo Len Lông Cừu Cổ Tròn,https://www.uniqlo.com/vn/vi/products/E460940-000
E453754-000,sweaters-and-knitwear,Áo Len Milano Vải Gân Có Thể Giặt Máy,686.000,https://image.uniqlo.com/UQ/ST3/AsianCommon/imagesgoods/453754/item/goods_18_453754_3x4.jpg?width=294,Áo Len Milano Vải Gân Có Thể Giặt Máy,https://www.uniqlo.com/vn/vi/products/E453754-000
E484504-000,sweaters-and-knitwear,Áo Len Dệt 3D Vải Cotton Cổ Tròn | Kẻ Sọc,686.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/484504/item/vngoods_01_484504_3x4.jpg?width=294,Áo Len Dệt 3D Vải Cotton Cổ Tròn | Kẻ Sọc,https://www.uniqlo.com/vn/vi/products/E484504-000
E483919-000,sweaters-and-knitwear,Áo Polo Dệt Kim Vải Gân Có Thể Giặt Máy | Kẻ Sọc,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/483919/item/vngoods_03_483919_3x4.jpg?width=294,Áo Polo Dệt Kim Vải Gân Có Thể Giặt Máy | Kẻ Sọc,https://www.uniqlo.com/vn/vi/products/E483919-000
E484929-000,shirts-and-blouses,Áo Sơ Mi Oxford Dáng Boxy| Caro,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/484929/item/vngoods_43_484929_3x4.jpg?width=294,Áo Sơ Mi Oxford Dáng Boxy| Caro,https://www.uniqlo.com/vn/vi/products/E484929-000
E484928-000,shirts-and-blouses,Áo Sơ Mi Oxford Dáng Boxy,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/484928/item/vngoods_50_484928_3x4.jpg?width=294,Áo Sơ Mi Oxford Dáng Boxy,https://www.uniqlo.com/vn/vi/products/E484928-000
E480075-000,shirts-and-blouses,Áo Sơ Mi Dáng Rũ,784.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/480075/item/vngoods_02_480075_3x4.jpg?width=294,Áo Sơ Mi Dáng Rũ,https://www.uniqlo.com/vn/vi/products/E480075-000
E479072-000,shirts-and-blouses,Áo Kiểu Vải Rayon | Kẻ Sọc,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/479072/item/vngoods_04_479072_3x4.jpg?width=294,Áo Kiểu Vải Rayon | Kẻ Sọc,https://www.uniqlo.com/vn/vi/products/E479072-000
E479071-000,shirts-and-blouses,Áo Kiểu Vải Rayon,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/479071/item/vngoods_07_479071_3x4.jpg?width=294,Áo Kiểu Vải Rayon,https://www.uniqlo.com/vn/vi/products/E479071-000
E475648-000,shirts-and-blouses,Áo Sơ Mi Vải Linen Cao Cấp | Kẻ Sọc,784.000,https://image.uniqlo.com/UQ/ST3/AsianCommon/imagesgoods/475648/item/goods_61_475648_3x4.jpg?width=294,Áo Sơ Mi Vải Linen Cao Cấp | Kẻ Sọc,https://www.uniqlo.com/vn/vi/products/E475648-000
E475647-000,shirts-and-blouses,Áo Sơ Mi Vải Linen Cao Cấp,784.000,https://image.uniqlo.com/UQ/ST3/AsianCommon/imagesgoods/475647/item/goods_53_475647_3x4.jpg?width=294,Áo Sơ Mi Vải Linen Cao Cấp,https://www.uniqlo.com/vn/vi/products/E475647-000
E483601-000,shirts-and-blouses,Áo Sơ Mi Oxford Dáng Boxy | Kẻ Sọc,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/483601/item/vngoods_11_483601_3x4.jpg?width=294,Áo Sơ Mi Oxford Dáng Boxy | Kẻ Sọc,https://www.uniqlo.com/vn/vi/products/E483601-000
E480074-000,shirts-and-blouses,Áo Sơ Mi Vải Cotton,784.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/480074/item/vngoods_67_480074_3x4.jpg?width=294,Áo Sơ Mi Vải Cotton,https://www.uniqlo.com/vn/vi/products/E480074-000
E479975-000,shirts-and-blouses,Áo Sơ Mi Oxford Dáng Boxy | Kẻ Sọc,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/479975/item/vngoods_61_479975_3x4.jpg?width=294,Áo Sơ Mi Oxford Dáng Boxy | Kẻ Sọc,https://www.uniqlo.com/vn/vi/products/E479975-000
E479079-000,shirts-and-blouses,Áo Sơ Mi Vải Cotton | Kẻ Sọc,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/479079/item/vngoods_10_479079_3x4.jpg?width=294,Áo Sơ Mi Vải Cotton | Kẻ Sọc,https://www.uniqlo.com/vn/vi/products/E479079-000
E479078-000,shirts-and-blouses,Áo Sơ Mi Vải Cotton,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/479078/item/vngoods_62_479078_3x4.jpg?width=294,Áo Sơ Mi Vải Cotton,https://www.uniqlo.com/vn/vi/products/E479078-000
E475718-000,shirts-and-blouses,Áo Sơ Mi Oxford Dáng Boxy,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/475718/item/vngoods_64_475718_3x4.jpg?width=294,Áo Sơ Mi Oxford Dáng Boxy,https://www.uniqlo.com/vn/vi/products/E475718-000
E480485-000,shirts-and-blouses,Áo Sơ Mi Vải Cotton Dáng Cocoon,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/480485/item/vngoods_01_480485_3x4.jpg?width=294,Áo Sơ Mi Vải Cotton Dáng Cocoon,https://www.uniqlo.com/vn/vi/products/E480485-000
E479678-000,shirts-and-blouses,Áo Sơ Mi Vải Cotton Dáng Cocoon | Kẻ Sọc,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/479678/item/vngoods_63_479678_3x4.jpg?width=294,Áo Sơ Mi Vải Cotton Dáng Cocoon | Kẻ Sọc,https://www.uniqlo.com/vn/vi/products/E479678-000
E481429-000,shirts-and-blouses,Áo Khoác Vải Cotton Cổ Trụ,784.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/481429/item/vngoods_31_481429_3x4.jpg?width=294,Áo Khoác Vải Cotton Cổ Trụ,https://www.uniqlo.com/vn/vi/products/E481429-000
E480832-000,shirts-and-blouses,Áo Sơ Mi Vải Dạ Dáng Boxy,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/480832/item/vngoods_38_480832_3x4.jpg?width=294,Áo Sơ Mi Vải Dạ Dáng Boxy,https://www.uniqlo.com/vn/vi/products/E480832-000
E479085-000,shirts-and-blouses,Áo Sơ Mi Vải Dạ Dáng Boxy | Caro,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/479085/item/vngoods_01_479085_3x4.jpg?width=294,Áo Sơ Mi Vải Dạ Dáng Boxy | Caro,https://www.uniqlo.com/vn/vi/products/E479085-000
E479074-000,shirts-and-blouses,Áo Kiểu Vải Rayon Cổ Mở | Tay Lửng 3/4,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/479074/item/vngoods_01_479074_3x4.jpg?width=294,Áo Kiểu Vải Rayon Cổ Mở | Tay Lửng 3/4,https://www.uniqlo.com/vn/vi/products/E479074-000
E479073-000,shirts-and-blouses,Áo Kiểu Vải Rayon Cổ Mở | Tay Lửng 3/4,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/479073/item/vngoods_08_479073_3x4.jpg?width=294,Áo Kiểu Vải Rayon Cổ Mở | Tay Lửng 3/4,https://www.uniqlo.com/vn/vi/products/E479073-000
E479096-000,shirts-and-blouses,Áo Sơ Mi Dáng Boxy Vải Nylon Dáng Ngắn | Tay Lỡ,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/479096/item/vngoods_01_479096_3x4.jpg?width=294,Áo Sơ Mi Dáng Boxy Vải Nylon Dáng Ngắn | Tay Lỡ,https://www.uniqlo.com/vn/vi/products/E479096-000
E482823-000,shirts-and-blouses,Áo Kiểu Vải Rayon | Kẻ Sọc,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/482823/item/vngoods_01_482823_3x4.jpg?width=294,Áo Kiểu Vải Rayon | Kẻ Sọc,https://www.uniqlo.com/vn/vi/products/E482823-000
E483600-000,shirts-and-blouses,Áo Sơ Mi Vải Pha Linen Cổ Mở | Kẻ Sọc,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/483600/item/vngoods_01_483600_3x4.jpg?width=294,Áo Sơ Mi Vải Pha Linen Cổ Mở | Kẻ Sọc,https://www.uniqlo.com/vn/vi/products/E483600-000
E481227-000,shirts-and-blouses,Áo Sơ Mi Vải Dạ | Caro,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/481227/item/vngoods_17_481227_3x4.jpg?width=294,Áo Sơ Mi Vải Dạ | Caro,https://www.uniqlo.com/vn/vi/products/E481227-000
E481225-000,shirts-and-blouses,Áo Sơ Mi Vải Dạ | Caro,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/481225/item/vngoods_30_481225_3x4.jpg?width=294,Áo Sơ Mi Vải Dạ | Caro,https://www.uniqlo.com/vn/vi/products/E481225-000
E481224-000,shirts-and-blouses,Áo Sơ Mi Vải Dạ | Caro,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/481224/item/vngoods_16_481224_3x4.jpg?width=294,Áo Sơ Mi Vải Dạ | Caro,https://www.uniqlo.com/vn/vi/products/E481224-000
E480773-000,shirts-and-blouses,Áo Sơ Mi Vải Dạ | Heather,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/480773/item/vngoods_05_480773_3x4.jpg?width=294,Áo Sơ Mi Vải Dạ | Heather,https://www.uniqlo.com/vn/vi/products/E480773-000
E480771-000,shirts-and-blouses,Áo Sơ Mi Vải Dạ | Caro,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/480771/item/vngoods_64_480771_3x4.jpg?width=294,Áo Sơ Mi Vải Dạ | Caro,https://www.uniqlo.com/vn/vi/products/E480771-000
E480770-000,shirts-and-blouses,Áo Sơ Mi Vải Dạ | Caro,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/480770/item/vngoods_45_480770_3x4.jpg?width=294,Áo Sơ Mi Vải Dạ | Caro,https://www.uniqlo.com/vn/vi/products/E480770-000
E480769-000,shirts-and-blouses,Áo Sơ Mi Vải Dạ | Caro,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/480769/item/vngoods_58_480769_3x4.jpg?width=294,Áo Sơ Mi Vải Dạ | Caro,https://www.uniqlo.com/vn/vi/products/E480769-000
E480768-000,shirts-and-blouses,Áo Sơ Mi Vải Dạ | Caro,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/480768/item/vngoods_09_480768_3x4.jpg?width=294,Áo Sơ Mi Vải Dạ | Caro,https://www.uniqlo.com/vn/vi/products/E480768-000
E480767-000,shirts-and-blouses,Áo Sơ Mi Vải Dạ | Caro,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/480767/item/vngoods_47_480767_3x4.jpg?width=294,Áo Sơ Mi Vải Dạ | Caro,https://www.uniqlo.com/vn/vi/products/E480767-000
E480764-000,shirts-and-blouses,Áo Sơ Mi Vải Broadcloth | Hairline,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/480764/item/vngoods_65_480764_3x4.jpg?width=294,Áo Sơ Mi Vải Broadcloth | Hairline,https://www.uniqlo.com/vn/vi/products/E480764-000
E480651-000,shirts-and-blouses,Áo Sơ Mi Vải Broadcloth | Caro,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/480651/item/vngoods_08_480651_3x4.jpg?width=294,Áo Sơ Mi Vải Broadcloth | Caro,https://www.uniqlo.com/vn/vi/products/E480651-000
E470187-000,shirts-and-blouses,Áo Sơ Mi Vải Dạ | Caro,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/470187/item/vngoods_15_470187_3x4.jpg?width=294,Áo Sơ Mi Vải Dạ | Caro,https://www.uniqlo.com/vn/vi/products/E470187-000
E470182-000,shirts-and-blouses,Áo Sơ Mi Vải Dạ,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/470182/item/vngoods_59_470182_3x4.jpg?width=294,Áo Sơ Mi Vải Dạ,https://www.uniqlo.com/vn/vi/products/E470182-000
E456630-000,shirts-and-blouses,Áo Sơ Mi Oxford Dáng Ôm Dài Tay,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/456630/item/vngoods_64_456630_3x4.jpg?width=294,Áo Sơ Mi Oxford Dáng Ôm Dài Tay,https://www.uniqlo.com/vn/vi/products/E456630-000
E453151-000,shirts-and-blouses,Áo Sơ Mi Broadcloth | Button Down | Caro,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/453151/item/vngoods_18_453151_3x4.jpg?width=294,Áo Sơ Mi Broadcloth | Button Down | Caro,https://www.uniqlo.com/vn/vi/products/E453151-000
E453144-000,shirts-and-blouses,Áo Sơ Mi Broadcloth | Button Down | Kẻ Sọc,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/453144/item/vngoods_58_453144_3x4.jpg?width=294,Áo Sơ Mi Broadcloth | Button Down | Kẻ Sọc,https://www.uniqlo.com/vn/vi/products/E453144-000
E450260-000,shirts-and-blouses,Áo Sơ Mi Broadcloth | Button Down,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/450260/item/vngoods_00_450260_3x4.jpg?width=294,Áo Sơ Mi Broadcloth | Button Down,https://www.uniqlo.com/vn/vi/products/E450260-000
E484197-000,shirts-and-blouses,Áo Polo Vải Washed Cotton,489.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/484197/item/vngoods_16_484197_3x4.jpg?width=294,Áo Polo Vải Washed Cotton,https://www.uniqlo.com/vn/vi/products/E484197-000
E484069-000,shirts-and-blouses,Áo Polo Mini,391.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/484069/item/vngoods_00_484069_3x4.jpg?width=294,Áo Polo Mini,https://www.uniqlo.com/vn/vi/products/E484069-000
E483597-000,shirts-and-blouses,Áo Polo Vải Washed Cotton,489.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/483597/item/vngoods_59_483597_3x4.jpg?width=294,Áo Polo Vải Washed Cotton,https://www.uniqlo.com/vn/vi/products/E483597-000
E476068-000,shirts-and-blouses,Áo Polo Mini,391.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/476068/item/vngoods_09_476068_3x4.jpg?width=294,Áo Polo Mini,https://www.uniqlo.com/vn/vi/products/E476068-000
E476256-000,shirts-and-blouses,Áo Len Polo,588.000,https://image.uniqlo.com/UQ/ST3/AsianCommon/imagesgoods/476256/item/goods_16_476256_3x4.jpg?width=294,Áo Len Polo,https://www.uniqlo.com/vn/vi/products/E476256-000
E478333-000,shirts-and-blouses,Áo Polo Len Vải Merino,686.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/478333/item/vngoods_30_478333_3x4.jpg?width=294,Áo Polo Len Vải Merino,https://www.uniqlo.com/vn/vi/products/E478333-000
E481596-000,shirts-and-blouses,Áo Polo Len Cotton Mềm | Kẻ Sọc,784.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/481596/item/vngoods_40_481596_3x4.jpg?width=294,Áo Polo Len Cotton Mềm | Kẻ Sọc,https://www.uniqlo.com/vn/vi/products/E481596-000
E481595-000,shirts-and-blouses,Áo Polo Len Cotton Mềm,784.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/481595/item/vngoods_01_481595_3x4.jpg?width=294,Áo Polo Len Cotton Mềm,https://www.uniqlo.com/vn/vi/products/E481595-000
E480414-000,shirts-and-blouses,Áo Polo Dệt Kim Vải Gân Có Thể Giặt Máy,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/480414/item/vngoods_35_480414_3x4.jpg?width=294,Áo Polo Dệt Kim Vải Gân Có Thể Giặt Máy,https://www.uniqlo.com/vn/vi/products/E480414-000
E480290-000,shirts-and-blouses,Áo Polo Vải Len Dệt 3D,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/480290/item/vngoods_54_480290_3x4.jpg?width=294,Áo Polo Vải Len Dệt 3D,https://www.uniqlo.com/vn/vi/products/E480290-000
E477678-000,shirts-and-blouses,Áo Polo Vải Dry Pique | Kẻ Sọc,489.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/477678/item/vngoods_61_477678_3x4.jpg?width=294,Áo Polo Vải Dry Pique | Kẻ Sọc,https://www.uniqlo.com/vn/vi/products/E477678-000
E476997-000,shirts-and-blouses,Áo Polo Dệt Kim Có Thể Giặt Máy,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/476997/item/vngoods_32_476997_3x4.jpg?width=294,Áo Polo Dệt Kim Có Thể Giặt Máy,https://www.uniqlo.com/vn/vi/products/E476997-000
E476227-000,shirts-and-blouses,Áo Polo Dry Vải Pique,489.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/476227/item/vngoods_00_476227_3x4.jpg?width=294,Áo Polo Dry Vải Pique,https://www.uniqlo.com/vn/vi/products/E476227-000
E475367-001,shirts-and-blouses,AIRism Cotton Áo Polo Vải Pique,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/475367001/item/vngoods_57_475367001_3x4.jpg?width=294,AIRism Cotton Áo Polo Vải Pique,https://www.uniqlo.com/vn/vi/products/E475367-001
E475367-000,shirts-and-blouses,AIRism Cotton Áo Polo Vải Pique,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/475367/item/vngoods_41_475367_3x4.jpg?width=294,AIRism Cotton Áo Polo Vải Pique,https://www.uniqlo.com/vn/vi/products/E475367-000
E455388-000,shirts-and-blouses,Áo Polo Vải Dry Pique,489.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/455388/item/vngoods_04_455388_3x4.jpg?width=294,Áo Polo Vải Dry Pique,https://www.uniqlo.com/vn/vi/products/E455388-000
E483884-000,shirts-and-blouses,Áo Sơ Mi Vải Pha Linen Cổ Mở | Kẻ Sọc,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/483884/item/vngoods_52_483884_3x4.jpg?width=294,Áo Sơ Mi Vải Pha Linen Cổ Mở | Kẻ Sọc,https://www.uniqlo.com/vn/vi/products/E483884-000
E483883-000,shirts-and-blouses,Áo Sơ Mi Vải Pha Linen Cổ Mở,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/483883/item/vngoods_01_483883_3x4.jpg?width=294,Áo Sơ Mi Vải Pha Linen Cổ Mở,https://www.uniqlo.com/vn/vi/products/E483883-000
E480338-000,bottoms,Quần Ống Cong,980.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/480338/item/vngoods_63_480338_3x4.jpg?width=294,Quần Ống Cong,https://www.uniqlo.com/vn/vi/products/E480338-000
E474481-000,bottoms,Quần Dài Siêu Co Giãn Dáng Rộng,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/474481/item/vngoods_33_474481_3x4.jpg?width=294,Quần Dài Siêu Co Giãn Dáng Rộng,https://www.uniqlo.com/vn/vi/products/E474481-000
E475820-000,bottoms,Quần Dài Gear,784.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/475820/item/vngoods_61_475820_3x4.jpg?width=294,Quần Dài Gear,https://www.uniqlo.com/vn/vi/products/E475820-000
E480740-000,bottoms,Quần Jeans Baggy Ống Cong,980.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/480740/item/vngoods_00_480740_3x4.jpg?width=294,Quần Jeans Baggy Ống Cong,https://www.uniqlo.com/vn/vi/products/E480740-000
E472485-000,bottoms,Quần Jeans Dáng Rộng,980.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/472485/item/vngoods_67_472485_3x4.jpg?width=294,Quần Jeans Dáng Rộng,https://www.uniqlo.com/vn/vi/products/E472485-000
E479292-000,bottoms,Quần Smart Pants Ống Rộng,784.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/479292/item/vngoods_05_479292_3x4.jpg?width=294,Quần Smart Pants Ống Rộng,https://www.uniqlo.com/vn/vi/products/E479292-000
E477333-000,bottoms,Quần Jeans Ống Loe Rộng Dáng Rũ,980.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/477333/item/vngoods_66_477333_3x4.jpg?width=294,Quần Jeans Ống Loe Rộng Dáng Rũ,https://www.uniqlo.com/vn/vi/products/E477333-000
E475344-000,bottoms,Quần Dài Ống Barrel Vải Jersey,784.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/475344/item/vngoods_39_475344_3x4.jpg?width=294,Quần Dài Ống Barrel Vải Jersey,https://www.uniqlo.com/vn/vi/products/E475344-000
E479399-000,bottoms,Quần Culottes Vải Nylon,784.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/479399/item/vngoods_38_479399_3x4.jpg?width=294,Quần Culottes Vải Nylon,https://www.uniqlo.com/vn/vi/products/E479399-000
E480746-000,bottoms,Quần Jeans Dáng Ôm Ống Loe,980.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/480746/item/vngoods_69_480746_3x4.jpg?width=294,Quần Jeans Dáng Ôm Ống Loe,https://www.uniqlo.com/vn/vi/products/E480746-000
E477335-000,bottoms,Quần Jeans Ống Suông,980.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/477335/item/vngoods_54_477335_3x4.jpg?width=294,Quần Jeans Ống Suông,https://www.uniqlo.com/vn/vi/products/E477335-000
E455476-000,bottoms,EZY Quần Jeans Siêu Co Giãn,980.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/455476/item/vngoods_69_455476_3x4.jpg?width=294,EZY Quần Jeans Siêu Co Giãn,https://www.uniqlo.com/vn/vi/products/E455476-000
E471401-000,bottoms,Quần Cotton Dáng Relax Dài Đến Mắt Cá | Denim,489.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/471401/item/vngoods_67_471401_3x4.jpg?width=294,Quần Cotton Dáng Relax Dài Đến Mắt Cá | Denim,https://www.uniqlo.com/vn/vi/products/E471401-000
E466026-000,bottoms,Quần Cotton Dáng Relax Dài Đến Mắt Cá,489.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/466026/item/vngoods_31_466026_3x4.jpg?width=294,Quần Cotton Dáng Relax Dài Đến Mắt Cá,https://www.uniqlo.com/vn/vi/products/E466026-000
E483301-000,bottoms,Quần Dệt Kim Vải Gân Có Thể Giặt Máy,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/483301/item/vngoods_36_483301_3x4.jpg?width=294,Quần Dệt Kim Vải Gân Có Thể Giặt Máy,https://www.uniqlo.com/vn/vi/products/E483301-000
E478848-000,bottoms,Quần Len Vặn Thừng Có Thể Giặt Máy,489.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/478848/item/vngoods_33_478848_3x4.jpg?width=294,Quần Len Vặn Thừng Có Thể Giặt Máy,https://www.uniqlo.com/vn/vi/products/E478848-000
E470173-000,bottoms,Quần Dệt Kim Vải Gân Có Thể Giặt Máy,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/470173/item/vngoods_09_470173_3x4.jpg?width=294,Quần Dệt Kim Vải Gân Có Thể Giặt Máy,https://www.uniqlo.com/vn/vi/products/E470173-000
E479619-000,bottoms,Quần Nỉ Dry Ống Cong,686.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/479619/item/vngoods_58_479619_3x4.jpg?width=294,Quần Nỉ Dry Ống Cong,https://www.uniqlo.com/vn/vi/products/E479619-000
E455942-000,bottoms,AIRism Quần Jogger Siêu Co Giãn,489.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/455942/item/vngoods_69_455942_3x4.jpg?width=294,AIRism Quần Jogger Siêu Co Giãn,https://www.uniqlo.com/vn/vi/products/E455942-000
E481560-000,bottoms,Quần Easy Vải Pha Linen | Kẻ Sọc,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/481560/item/vngoods_55_481560_3x4.jpg?width=294,Quần Easy Vải Pha Linen | Kẻ Sọc,https://www.uniqlo.com/vn/vi/products/E481560-000
E478529-000,bottoms,Quần Easy Vải Pha Linen | Kẻ Sọc,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/478529/item/vngoods_69_478529_3x4.jpg?width=294,Quần Easy Vải Pha Linen | Kẻ Sọc,https://www.uniqlo.com/vn/vi/products/E478529-000
E478528-000,bottoms,Quần Easy Vải Pha Linen,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/478528/item/vngoods_30_478528_3x4.jpg?width=294,Quần Easy Vải Pha Linen,https://www.uniqlo.com/vn/vi/products/E478528-000
E479382-000,bottoms,Quần Dài Geared,784.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/479382/item/vngoods_31_479382_3x4.jpg?width=294,Quần Dài Geared,https://www.uniqlo.com/vn/vi/products/E479382-000
E479134-000,bottoms,Quần Easy Co Giãn Dài Đến Mắt Cá,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/479134/item/vngoods_08_479134_3x4.jpg?width=294,Quần Easy Co Giãn Dài Đến Mắt Cá,https://www.uniqlo.com/vn/vi/products/E479134-000
E461420-000,bottoms,Quần Cotton Dài Đến Mắt Cá | Vải Denim,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/461420/item/vngoods_63_461420_3x4.jpg?width=294,Quần Cotton Dài Đến Mắt Cá | Vải Denim,https://www.uniqlo.com/vn/vi/products/E461420-000
E481486-000,bottoms,Quần Dài Vải Dạ | Gingham,489.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/481486/item/vngoods_66_481486_3x4.jpg?width=294,Quần Dài Vải Dạ | Gingham,https://www.uniqlo.com/vn/vi/products/E481486-000
E478861-000,bottoms,Quần Dài Vải Dạ | Caro,489.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/478861/item/vngoods_37_478861_3x4.jpg?width=294,Quần Dài Vải Dạ | Caro,https://www.uniqlo.com/vn/vi/products/E478861-000
